instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,46,meta-llama/Llama-3.1-8B,438,537,4056749989,9496311950,5439561961,57731133,194148923,53524622,"[66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867]"
0,86,meta-llama/Llama-3.1-8B,24,48,8041570415,9533258768,1491688353,91440913,128005620,59290553,"[36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818]"
0,10,meta-llama/Llama-3.1-8B,6,180,1029050004,9679073540,8650023536,15672929,44105699,49745189,"[26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 26424241, 29493425, 26461022, 26461022, 26461022, 26461022, 26461022, 26461022, 30181085, 70544272, 96805577, 51940548, 32697177, 27359985, 27359985, 27359985, 71837469, 118725013, 43620523, 27772733, 27772733, 29580290, 52732370, 27902876, 31435692, 27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693]"
0,29,meta-llama/Llama-3.1-8B,16,153,2417400904,9751803558,7334402654,12655839,43837818,53607094,"[28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009]"
0,37,meta-llama/Llama-3.1-8B,43,156,3382628210,9788164523,6405536313,17093892,70017706,56567130,"[29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965]"
0,23,meta-llama/Llama-3.1-8B,107,259,2013730478,9933620451,7919889973,861757,119586770,51657637,"[43620523, 27772733, 27772733, 29580290, 52732370, 27902876, 31435692, 27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965, 36363982, 36363982, 36363982, 36363982]"
0,78,meta-llama/Llama-3.1-8B,29,73,7478655809,9933620451,2454964642,14677906,134357028,53967618,"[33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965, 36363982, 36363982, 36363982, 36363982]"
0,40,meta-llama/Llama-3.1-8B,15,130,3568927593,10005230049,6436302456,135193020,333749864,53531163,"[211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965, 36363982, 36363982, 36363982, 36363982, 35804799, 35804799]"
0,56,meta-llama/Llama-3.1-8B,288,364,5589266729,10005230049,4415963320,25103428,102237449,57516344,"[243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965, 36363982, 36363982, 36363982, 36363982, 35804799, 35804799]"
0,44,meta-llama/Llama-3.1-8B,150,268,3910769752,10184330924,6273561172,203711370,340129160,50713094,"[66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556, 69261491, 36942867, 36946818, 36453693, 36453693, 36453693, 36453693, 36365009, 36365009, 36360965, 36363982, 36363982, 36363982, 36363982, 35804799, 35804799, 35820175, 35820175, 35820175, 35820175, 35820175]"
